"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2020 General Election","23002","TOWN OF ADAMS - GREEN COUNTY","90","90","63","2"
"2020 General Election","23004","TOWN OF ALBANY - GREEN COUNTY","267","267","152","5"
"2020 General Election","23006","TOWN OF BROOKLYN - GREEN COUNTY","343","343","304","60"
"2020 General Election","23008","TOWN OF CADIZ - GREEN COUNTY","152","152","140","35"
"2020 General Election","23010","TOWN OF CLARNO - GREEN COUNTY","190","189","129","15"
"2020 General Election","23012","TOWN OF DECATUR - GREEN COUNTY","375","375","334","87"
"2020 General Election","23014","TOWN OF EXETER - GREEN COUNTY","710","709","643","205"
"2020 General Election","23016","TOWN OF JEFFERSON - GREEN COUNTY","161","161","131","5"
"2020 General Election","23018","TOWN OF JORDAN - GREEN COUNTY","99","99","83","7"
"2020 General Election","23020","TOWN OF MONROE - GREEN COUNTY","280","280","225","24"
"2020 General Election","23022","TOWN OF MOUNT PLEASANT - GREEN COUNTY","134","134","113","3"
"2020 General Election","23024","TOWN OF NEW GLARUS - GREEN COUNTY","519","519","413","54"
"2020 General Election","23026","TOWN OF SPRING GROVE - GREEN COUNTY","94","94","86","0"
"2020 General Election","23028","TOWN OF SYLVESTER - GREEN COUNTY","222","222","160","16"
"2020 General Election","23030","TOWN OF WASHINGTON - GREEN COUNTY","167","165","123","0"
"2020 General Election","23032","TOWN OF YORK - GREEN COUNTY","263","263","208","23"
"2020 General Election","23101","VILLAGE OF ALBANY - GREEN COUNTY","140","138","112","32"
"2020 General Election","23110","VILLAGE OF BROWNTOWN - GREEN COUNTY","48","48","35","4"
"2020 General Election","23151","VILLAGE OF MONTICELLO - GREEN COUNTY","313","312","260","74"
"2020 General Election","23161","VILLAGE OF NEW GLARUS - GREEN COUNTY","838","838","733","146"
"2020 General Election","23206","CITY OF BRODHEAD - MULTIPLE COUNTIES","678","666","577","235"
"2020 General Election","23251","CITY OF MONROE - GREEN COUNTY","3376","3373","3067","1108"
"2020 General Election","24002","TOWN OF BERLIN - GREEN LAKE COUNTY","276","275","236","98"
"2020 General Election","24004","TOWN OF BROOKLYN - GREEN LAKE COUNTY","625","596","530","162"
"2020 General Election","24006","TOWN OF GREEN LAKE - GREEN LAKE COUNTY","290","290","258","65"
"2020 General Election","24008","TOWN OF KINGSTON - GREEN LAKE COUNTY","57","52","40","8"
"2020 General Election","24010","TOWN OF MACKFORD - GREEN LAKE COUNTY","61","57","28","1"
"2020 General Election","24012","TOWN OF MANCHESTER - GREEN LAKE COUNTY","90","88","69","5"
"2020 General Election","24014","TOWN OF MARQUETTE - GREEN LAKE COUNTY","118","117","97","35"
"2020 General Election","24016","TOWN OF PRINCETON - GREEN LAKE COUNTY","389","387","307","35"
"2020 General Election","24018","TOWN OF ST. MARIE - GREEN LAKE COUNTY","74","72","43","0"
"2020 General Election","24020","TOWN OF SENECA - GREEN LAKE COUNTY","88","88","61","5"
"2020 General Election","24141","VILLAGE OF KINGSTON - GREEN LAKE COUNTY","25","25","22","3"
"2020 General Election","24154","VILLAGE OF MARQUETTE - GREEN LAKE COUNTY","40","38","36","26"
"2020 General Election","24206","CITY OF BERLIN - MULTIPLE COUNTIES","1205","1203","1046","390"
"2020 General Election","24231","CITY OF GREEN LAKE - GREEN LAKE COUNTY","275","260","234","73"
"2020 General Election","24251","CITY OF MARKESAN - GREEN LAKE COUNTY","280","279","241","88"
"2020 General Election","24271","CITY OF PRINCETON - GREEN LAKE COUNTY","220","216","186","10"
"2020 General Election","25002","TOWN OF ARENA - IOWA COUNTY","404","404","332","34"
"2020 General Election","25004","TOWN OF BRIGHAM - IOWA COUNTY","387","387","338","82"
"2020 General Election","25006","TOWN OF CLYDE - IOWA COUNTY","78","78","50","4"
"2020 General Election","25008","TOWN OF DODGEVILLE - IOWA COUNTY","699","699","639","302"
"2020 General Election","25010","TOWN OF EDEN - IOWA COUNTY","63","63","51","3"
"2020 General Election","25012","TOWN OF HIGHLAND - IOWA COUNTY","129","128","115","20"
"2020 General Election","25014","TOWN OF LINDEN - IOWA COUNTY","164","163","131","1"
"2020 General Election","25016","TOWN OF MIFFLIN - IOWA COUNTY","92","92","54","0"
"2020 General Election","25018","TOWN OF MINERAL POINT - IOWA COUNTY","327","326","257","13"
"2020 General Election","25020","TOWN OF MOSCOW - IOWA COUNTY","169","169","140","22"
"2020 General Election","25022","TOWN OF PULASKI - IOWA COUNTY","46","46","32","0"
"2020 General Election","25024","TOWN OF RIDGEWAY - IOWA COUNTY","190","189","137","10"
"2020 General Election","25026","TOWN OF WALDWICK - IOWA COUNTY","92","90","70","6"
"2020 General Election","25028","TOWN OF WYOMING - IOWA COUNTY","130","130","111","21"
"2020 General Election","25101","VILLAGE OF ARENA - IOWA COUNTY","193","193","148","26"
"2020 General Election","25102","VILLAGE OF AVOCA - IOWA COUNTY","68","65","55","13"
"2020 General Election","25106","VILLAGE OF BARNEVELD - IOWA COUNTY","373","373","310","120"
"2020 General Election","25111","VILLAGE OF COBB - IOWA COUNTY","88","88","69","11"
"2020 General Election","25136","VILLAGE OF HIGHLAND - IOWA COUNTY","174","174","145","43"
"2020 General Election","25137","VILLAGE OF HOLLANDALE - IOWA COUNTY","49","49","44","0"
"2020 General Election","25146","VILLAGE OF LINDEN - IOWA COUNTY","52","52","33","8"
"2020 General Election","25176","VILLAGE OF REWEY - IOWA COUNTY","20","20","11","0"
"2020 General Election","25177","VILLAGE OF RIDGEWAY - IOWA COUNTY","144","144","106","16"
"2020 General Election","25216","CITY OF DODGEVILLE - IOWA COUNTY","1743","1740","1527","367"
"2020 General Election","25251","CITY OF MINERAL POINT - IOWA COUNTY","932","932","815","170"
"2020 General Election","26002","TOWN OF ANDERSON - IRON COUNTY","9","9","9","0"
"2020 General Election","26004","TOWN OF CAREY - IRON COUNTY","19","19","11","0"
"2020 General Election","26006","TOWN OF GURNEY - IRON COUNTY","44","44","28","0"
"2020 General Election","26008","TOWN OF KIMBALL - IRON COUNTY","229","229","158","0"
"2020 General Election","26010","TOWN OF KNIGHT - IRON COUNTY","33","33","24","0"
"2020 General Election","26012","TOWN OF MERCER - IRON COUNTY","606","603","526","116"
"2020 General Election","26014","TOWN OF OMA - IRON COUNTY","134","134","106","0"
"2020 General Election","26016","TOWN OF PENCE - IRON COUNTY","35","35","27","0"
"2020 General Election","26018","TOWN OF SAXON - IRON COUNTY","65","65","52","0"
"2020 General Election","26020","TOWN OF SHERMAN - IRON COUNTY","74","74","69","0"
"2020 General Election","26236","CITY OF HURLEY - IRON COUNTY","471","462","348","25"
"2020 General Election","26251","CITY OF MONTREAL - IRON COUNTY","223","219","171","10"
"2020 General Election","27002","TOWN OF ADAMS - JACKSON COUNTY","284","282","234","20"
"2020 General Election","27004","TOWN OF ALBION - JACKSON COUNTY","207","205","160","40"
"2020 General Election","27006","TOWN OF ALMA - JACKSON COUNTY","139","139","89","10"
"2020 General Election","27008","TOWN OF BEAR BLUFF - JACKSON COUNTY","12","12","9","5"
"2020 General Election","27010","TOWN OF BROCKWAY - JACKSON COUNTY","351","350","317","152"
"2020 General Election","27012","TOWN OF CITY POINT - JACKSON COUNTY","25","25","22","1"
"2020 General Election","27014","TOWN OF CLEVELAND - JACKSON COUNTY","67","67","49","0"
"2020 General Election","27016","TOWN OF CURRAN - JACKSON COUNTY","38","38","31","3"
"2020 General Election","27018","TOWN OF FRANKLIN - JACKSON COUNTY","32","32","19","0"
"2020 General Election","27020","TOWN OF GARDEN VALLEY - JACKSON COUNTY","68","67","44","14"
"2020 General Election","27022","TOWN OF GARFIELD - JACKSON COUNTY","108","108","76","5"
"2020 General Election","27024","TOWN OF HIXTON - JACKSON COUNTY","79","79","62","2"
"2020 General Election","27026","TOWN OF IRVING - JACKSON COUNTY","138","138","77","5"
"2020 General Election","27028","TOWN OF KNAPP - JACKSON COUNTY","35","35","21","0"
"2020 General Election","27030","TOWN OF KOMENSKY - JACKSON COUNTY","30","30","14","4"
"2020 General Election","27032","TOWN OF MANCHESTER - JACKSON COUNTY","127","127","83","6"
"2020 General Election","27034","TOWN OF MELROSE - JACKSON COUNTY","49","49","36","0"
"2020 General Election","27036","TOWN OF MILLSTON - JACKSON COUNTY","16","16","14","0"
"2020 General Election","27038","TOWN OF NORTH BEND - JACKSON COUNTY","56","56","29","0"
"2020 General Election","27040","TOWN OF NORTHFIELD - JACKSON COUNTY","85","85","56","20"
"2020 General Election","27042","TOWN OF SPRINGFIELD - JACKSON COUNTY","38","38","25","0"
"2020 General Election","27101","VILLAGE OF ALMA CENTER - JACKSON COUNTY","62","62","51","19"
"2020 General Election","27136","VILLAGE OF HIXTON - JACKSON COUNTY","43","43","29","11"
"2020 General Election","27151","VILLAGE OF MELROSE - JACKSON COUNTY","80","80","61","11"
"2020 General Election","27152","VILLAGE OF MERRILLAN - JACKSON COUNTY","65","65","55","18"
"2020 General Election","27186","VILLAGE OF TAYLOR - JACKSON COUNTY","50","50","44","10"
"2020 General Election","27206","CITY OF BLACK RIVER FALLS - JACKSON COUNTY","752","752","646","226"
"2020 General Election","28002","TOWN OF AZTALAN - JEFFERSON COUNTY","343","341","262","37"
"2020 General Election","28004","TOWN OF COLD SPRING - JEFFERSON COUNTY","159","159","111","0"
"2020 General Election","28006","TOWN OF CONCORD - JEFFERSON COUNTY","534","532","397","48"
"2020 General Election","28008","TOWN OF FARMINGTON - JEFFERSON COUNTY","328","327","223","39"
"2020 General Election","28010","TOWN OF HEBRON - JEFFERSON COUNTY","230","228","126","2"
"2020 General Election","28012","TOWN OF IXONIA - JEFFERSON COUNTY","1807","1804","1634","924"
"2020 General Election","28014","TOWN OF JEFFERSON - JEFFERSON COUNTY","504","501","429","63"
"2020 General Election","28016","TOWN OF KOSHKONONG - JEFFERSON COUNTY","1168","1160","910","299"
"2020 General Election","28018","TOWN OF LAKE MILLS - JEFFERSON COUNTY","840","830","680","67"
"2020 General Election","28020","TOWN OF MILFORD - JEFFERSON COUNTY","194","194","141","12"
"2020 General Election","28022","TOWN OF OAKLAND - JEFFERSON COUNTY","1319","1311","1137","355"
"2020 General Election","28024","TOWN OF PALMYRA - JEFFERSON COUNTY","332","327","248","28"
"2020 General Election","28026","TOWN OF SULLIVAN - JEFFERSON COUNTY","558","540","331","25"
"2020 General Election","28028","TOWN OF SUMNER - JEFFERSON COUNTY","231","230","162","26"
"2020 General Election","28030","TOWN OF WATERLOO - JEFFERSON COUNTY","198","198","146","14"
"2020 General Election","28032","TOWN OF WATERTOWN - JEFFERSON COUNTY","645","640","439","66"
"2020 General Election","28141","VILLAGE OF JOHNSON CREEK - JEFFERSON COUNTY","932","932","795","297"
"2020 General Election","28171","VILLAGE OF PALMYRA - JEFFERSON COUNTY","330","330","255","94"
"2020 General Election","28181","VILLAGE OF SULLIVAN - JEFFERSON COUNTY","132","132","109","31"
"2020 General Election","28226","CITY OF FORT ATKINSON - JEFFERSON COUNTY","3747","3735","3254","1022"
"2020 General Election","28241","CITY OF JEFFERSON - JEFFERSON COUNTY","2082","2081","1781","569"
"2020 General Election","28246","CITY OF LAKE MILLS - JEFFERSON COUNTY","2249","2246","1965","631"
"2020 General Election","28290","CITY OF WATERLOO - JEFFERSON COUNTY","920","919","822","346"
"2020 General Election","28291","CITY OF WATERTOWN - MULTIPLE COUNTIES","6445","6439","5582","2229"
"2020 General Election","29002","TOWN OF ARMENIA - JUNEAU COUNTY","100","97","55","0"
"2020 General Election","29004","TOWN OF CLEARFIELD - JUNEAU COUNTY","130","124","86","0"
"2020 General Election","29006","TOWN OF CUTLER - JUNEAU COUNTY","37","34","21","0"
"2020 General Election","29008","TOWN OF FINLEY - JUNEAU COUNTY","5","5","0","0"
"2020 General Election","29010","TOWN OF FOUNTAIN - JUNEAU COUNTY","103","103","75","4"
"2020 General Election","29012","TOWN OF GERMANTOWN - JUNEAU COUNTY","305","301","191","0"
"2020 General Election","29014","TOWN OF KILDARE - JUNEAU COUNTY","93","90","61","0"
"2020 General Election","29016","TOWN OF KINGSTON - JUNEAU COUNTY","3","3","0","0"
"2020 General Election","29018","TOWN OF LEMONWEIR - JUNEAU COUNTY","272","269","171","0"
"2020 General Election","29020","TOWN OF LINDINA - JUNEAU COUNTY","156","155","11","0"
"2020 General Election","29022","TOWN OF LISBON - JUNEAU COUNTY","145","144","90","0"
"2020 General Election","29024","TOWN OF LYNDON - JUNEAU COUNTY","214","193","122","0"
"2020 General Election","29026","TOWN OF MARION - JUNEAU COUNTY","50","48","29","0"
"2020 General Election","29028","TOWN OF NECEDAH - JUNEAU COUNTY","499","499","402","0"
"2020 General Election","29030","TOWN OF ORANGE - JUNEAU COUNTY","42","32","12","0"
"2020 General Election","29032","TOWN OF PLYMOUTH - JUNEAU COUNTY","153","145","115","12"
"2020 General Election","29034","TOWN OF SEVEN MILE CREEK - JUNEAU COUNTY","29","11","0","0"
"2020 General Election","29036","TOWN OF SUMMIT - JUNEAU COUNTY","140","135","94","0"
"2020 General Election","29038","TOWN OF WONEWOC - JUNEAU COUNTY","91","88","67","0"
"2020 General Election","29111","VILLAGE OF CAMP DOUGLAS - JUNEAU COUNTY","73","71","38","0"
"2020 General Election","29136","VILLAGE OF HUSTLER - JUNEAU COUNTY","21","20","17","0"
"2020 General Election","29146","VILLAGE OF LYNDON STATION - JUNEAU COUNTY","51","40","14","0"
"2020 General Election","29161","VILLAGE OF NECEDAH - JUNEAU COUNTY","163","163","137","0"
"2020 General Election","29186","VILLAGE OF UNION CENTER - JUNEAU COUNTY","21","21","19","0"
"2020 General Election","29191","VILLAGE OF WONEWOC - JUNEAU COUNTY","140","139","75","0"
"2020 General Election","29221","CITY OF ELROY - JUNEAU COUNTY","225","222","182","49"
"2020 General Election","29251","CITY OF MAUSTON - JUNEAU COUNTY","868","868","745","260"
"2020 General Election","29261","CITY OF NEW LISBON - JUNEAU COUNTY","185","185","138","46"
"2020 General Election","30002","TOWN OF BRIGHTON - KENOSHA COUNTY","419","412","354","166"
"2020 General Election","30006","TOWN OF PARIS - KENOSHA COUNTY","367","362","313","162"
"2020 General Election","30010","TOWN OF RANDALL - KENOSHA COUNTY","1067","1067","923","494"
"2020 General Election","30014","TOWN OF SOMERS - KENOSHA COUNTY","347","346","296","114"
"2020 General Election","30016","TOWN OF WHEATLAND - KENOSHA COUNTY","1048","1047","940","460"
"2020 General Election","30104","VILLAGE OF BRISTOL - KENOSHA COUNTY","1732","1725","1499","714"
"2020 General Election","30171","VILLAGE OF PADDOCK LAKE - KENOSHA COUNTY","931","929","798","380"
"2020 General Election","30174","VILLAGE OF PLEASANT PRAIRIE - KENOSHA COUNTY","8811","8802","7611","2909"
"2020 General Election","30179","Village of SALEM LAKES - KENOSHA COUNTY","5012","5006","4295","2205"
"2020 General Election","30182","VILLAGE OF SOMERS - KENOSHA COUNTY","2979","2978","2550","947"
"2020 General Election","30186","VILLAGE OF TWIN LAKES - KENOSHA COUNTY","1908","1906","1665","741"
"2020 General Election","30241","CITY OF KENOSHA - KENOSHA COUNTY","28247","28189","23828","7053"
"2020 General Election","31002","TOWN OF AHNAPEE - KEWAUNEE COUNTY","235","235","186","0"
"2020 General Election","31004","TOWN OF CARLTON - KEWAUNEE COUNTY","185","184","169","0"
"2020 General Election","31006","TOWN OF CASCO - KEWAUNEE COUNTY","246","237","192","0"
"2020 General Election","31008","TOWN OF FRANKLIN - KEWAUNEE COUNTY","182","182","145","0"
"2020 General Election","31010","TOWN OF LINCOLN - KEWAUNEE COUNTY","191","191","128","0"
"2020 General Election","31012","TOWN OF LUXEMBURG - KEWAUNEE COUNTY","377","377","254","0"
"2020 General Election","31014","TOWN OF MONTPELIER - KEWAUNEE COUNTY","227","226","183","0"
"2020 General Election","31016","TOWN OF PIERCE - KEWAUNEE COUNTY","191","190","146","0"
"2020 General Election","31018","TOWN OF RED RIVER - KEWAUNEE COUNTY","311","311","257","0"
"2020 General Election","31020","TOWN OF WEST KEWAUNEE - KEWAUNEE COUNTY","208","208","163","0"
"2020 General Election","31111","VILLAGE OF CASCO - KEWAUNEE COUNTY","72","72","49","0"
"2020 General Election","31146","VILLAGE OF LUXEMBURG - KEWAUNEE COUNTY","610","610","501","0"
"2020 General Election","31201","CITY OF ALGOMA - KEWAUNEE COUNTY","970","969","864","0"
"2020 General Election","31241","CITY OF KEWAUNEE - KEWAUNEE COUNTY","721","720","622","0"
"2020 General Election","32002","TOWN OF BANGOR - LA CROSSE COUNTY","86","85","54","4"
"2020 General Election","32004","TOWN OF BARRE - LA CROSSE COUNTY","224","224","167","25"
"2020 General Election","32006","TOWN OF BURNS - LA CROSSE COUNTY","138","137","101","9"
"2020 General Election","32008","TOWN OF CAMPBELL - LA CROSSE COUNTY","1750","1750","1606","664"
"2020 General Election","32010","TOWN OF FARMINGTON - LA CROSSE COUNTY","474","474","392","60"
"2020 General Election","32012","TOWN OF GREENFIELD - LA CROSSE COUNTY","612","610","498","105"
"2020 General Election","32014","TOWN OF HAMILTON - LA CROSSE COUNTY","819","818","698","187"
"2020 General Election","32016","TOWN OF HOLLAND - LA CROSSE COUNTY","1321","1319","1068","175"
"2020 General Election","32018","TOWN OF MEDARY - LA CROSSE COUNTY","631","631","534","199"
"2020 General Election","32020","TOWN OF ONALASKA - LA CROSSE COUNTY","2246","2233","1893","453"
"2020 General Election","32022","TOWN OF SHELBY - LA CROSSE COUNTY","2055","2054","1818","692"
"2020 General Election","32024","TOWN OF WASHINGTON - LA CROSSE COUNTY","89","88","54","3"
"2020 General Election","32106","VILLAGE OF BANGOR - LA CROSSE COUNTY","287","284","244","48"
"2020 General Election","32136","VILLAGE OF HOLMEN - LA CROSSE COUNTY","3772","3767","3290","1131"
"2020 General Election","32176","VILLAGE OF ROCKLAND - MULTIPLE COUNTIES","126","124","98","16"
"2020 General Election","32191","VILLAGE OF WEST SALEM - LA CROSSE COUNTY","1647","1647","1405","342"
"2020 General Election","32246","CITY OF LA CROSSE - LA CROSSE COUNTY","15751","15737","13597","3342"
"2020 General Election","32265","CITY OF ONALASKA - LA CROSSE COUNTY","7511","7504","6659","2058"
"2020 General Election","33002","TOWN OF ARGYLE - LAFAYETTE COUNTY","89","85","65","2"
"2020 General Election","33004","TOWN OF BELMONT - LAFAYETTE COUNTY","122","118","93","14"
"2020 General Election","33006","TOWN OF BENTON - LAFAYETTE COUNTY","87","84","58","0"
"2020 General Election","33008","TOWN OF BLANCHARD - LAFAYETTE COUNTY","68","68","52","0"
"2020 General Election","33010","TOWN OF DARLINGTON - LAFAYETTE COUNTY","176","174","131","7"
"2020 General Election","33012","TOWN OF ELK GROVE - LAFAYETTE COUNTY","40","40","27","1"
"2020 General Election","33014","TOWN OF FAYETTE - LAFAYETTE COUNTY","60","60","31","1"
"2020 General Election","33016","TOWN OF GRATIOT - LAFAYETTE COUNTY","79","74","63","2"
"2020 General Election","33018","TOWN OF KENDALL - LAFAYETTE COUNTY","64","64","48","2"
"2020 General Election","33020","TOWN OF LAMONT - LAFAYETTE COUNTY","41","40","15","2"
"2020 General Election","33022","TOWN OF MONTICELLO - LAFAYETTE COUNTY","19","19","4","0"
"2020 General Election","33024","TOWN OF NEW DIGGINGS - LAFAYETTE COUNTY","55","52","41","3"
"2020 General Election","33026","TOWN OF SEYMOUR - LAFAYETTE COUNTY","24","24","15","0"
"2020 General Election","33028","TOWN OF SHULLSBURG - LAFAYETTE COUNTY","62","58","40","0"
"2020 General Election","33030","TOWN OF WAYNE - LAFAYETTE COUNTY","74","74","44","0"
"2020 General Election","33032","TOWN OF WHITE OAK SPRINGS - LAFAYETTE COUNTY","20","14","6","0"
"2020 General Election","33034","TOWN OF WILLOW SPRINGS - LAFAYETTE COUNTY","122","119","94","19"
"2020 General Election","33036","TOWN OF WIOTA - LAFAYETTE COUNTY","122","121","101","8"
"2020 General Election","33101","VILLAGE OF ARGYLE - LAFAYETTE COUNTY","147","142","124","6"
"2020 General Election","33106","VILLAGE OF BELMONT - LAFAYETTE COUNTY","163","163","127","15"
"2020 General Election","33107","VILLAGE OF BENTON - LAFAYETTE COUNTY","176","175","147","46"
"2020 General Election","33108","VILLAGE OF BLANCHARDVILLE - MULTIPLE COUNTIES","213","213","162","44"
"2020 General Election","33131","VILLAGE OF GRATIOT - LAFAYETTE COUNTY","18","18","13","3"
"2020 General Election","33181","VILLAGE OF SOUTH WAYNE - LAFAYETTE COUNTY","40","39","34","2"
"2020 General Election","33216","CITY OF DARLINGTON - LAFAYETTE COUNTY","491","488","421","106"
"2020 General Election","33281","CITY OF SHULLSBURG - LAFAYETTE COUNTY","254","245","218","40"
"2020 General Election","34002","TOWN OF ACKLEY - LANGLADE COUNTY","55","53","41","1"
"2020 General Election","34004","TOWN OF AINSWORTH - LANGLADE COUNTY","105","104","60","0"
"2020 General Election","34006","TOWN OF ANTIGO - LANGLADE COUNTY","284","278","204","1"
"2020 General Election","34008","TOWN OF ELCHO - LANGLADE COUNTY","296","295","229","41"
"2020 General Election","34010","TOWN OF EVERGREEN - LANGLADE COUNTY","96","95","60","0"
"2020 General Election","34012","TOWN OF LANGLADE - LANGLADE COUNTY","108","107","93","1"
"2020 General Election","34014","TOWN OF NEVA - LANGLADE COUNTY","133","132","100","4"
"2020 General Election","34016","TOWN OF NORWOOD - LANGLADE COUNTY","167","167","96","6"
"2020 General Election","34018","TOWN OF PARRISH - LANGLADE COUNTY","16","16","14","3"
"2020 General Election","34020","TOWN OF PECK - LANGLADE COUNTY","53","53","39","0"
"2020 General Election","34022","TOWN OF POLAR - LANGLADE COUNTY","169","155","90","0"
"2020 General Election","34024","TOWN OF PRICE - LANGLADE COUNTY","41","41","16","0"
"2020 General Election","34026","TOWN OF ROLLING - LANGLADE COUNTY","234","219","148","0"
"2020 General Election","34028","TOWN OF SUMMIT - LANGLADE COUNTY","32","32","26","5"
"2020 General Election","34030","TOWN OF UPHAM - LANGLADE COUNTY","191","191","148","6"
"2020 General Election","34032","TOWN OF VILAS - LANGLADE COUNTY","26","26","15","2"
"2020 General Election","34034","TOWN OF WOLF RIVER - LANGLADE COUNTY","196","196","149","33"
"2020 General Election","34191","VILLAGE OF WHITE LAKE - LANGLADE COUNTY","64","62","52","9"
"2020 General Election","34201","CITY OF ANTIGO - LANGLADE COUNTY","1611","1609","1419","441"
"2020 General Election","35002","TOWN OF BIRCH - LINCOLN COUNTY","72","71","59","15"
"2020 General Election","35004","TOWN OF BRADLEY - LINCOLN COUNTY","827","826","730","257"
"2020 General Election","35006","TOWN OF CORNING - LINCOLN COUNTY","123","120","74","0"
"2020 General Election","35008","TOWN OF HARDING - LINCOLN COUNTY","72","64","36","0"
"2020 General Election","35010","TOWN OF HARRISON - LINCOLN COUNTY","207","199","120","0"
"2020 General Election","35012","TOWN OF KING - LINCOLN COUNTY","293","291","225","2"
"2020 General Election","35014","TOWN OF MERRILL - LINCOLN COUNTY","621","614","493","96"
"2020 General Election","35016","TOWN OF PINE RIVER - LINCOLN COUNTY","388","385","235","0"
"2020 General Election","35018","TOWN OF ROCK FALLS - LINCOLN COUNTY","109","101","84","1"
"2020 General Election","35020","TOWN OF RUSSELL - LINCOLN COUNTY","126","126","90","4"
"2020 General Election","35022","TOWN OF SCHLEY - LINCOLN COUNTY","143","140","108","4"
"2020 General Election","35024","TOWN OF SCOTT - LINCOLN COUNTY","304","302","241","23"
"2020 General Election","35026","TOWN OF SKANAWAN - LINCOLN COUNTY","99","95","65","1"
"2020 General Election","35028","TOWN OF SOMO - LINCOLN COUNTY","20","20","12","0"
"2020 General Election","35030","TOWN OF TOMAHAWK - LINCOLN COUNTY","140","139","91","0"
"2020 General Election","35032","TOWN OF WILSON - LINCOLN COUNTY","111","110","88","16"
"2020 General Election","35251","CITY OF MERRILL - LINCOLN COUNTY","1988","1986","1717","572"
"2020 General Election","35286","CITY OF TOMAHAWK - LINCOLN COUNTY","895","895","732","100"
"2020 General Election","36002","TOWN OF CATO - MANITOWOC COUNTY","250","250","220","10"
"2020 General Election","36004","TOWN OF CENTERVILLE - MANITOWOC COUNTY","140","140","109","5"
"2020 General Election","36006","TOWN OF COOPERSTOWN - MANITOWOC COUNTY","246","246","209","4"
"2020 General Election","36008","TOWN OF EATON - MANITOWOC COUNTY","154","151","95","0"
"2020 General Election","36010","TOWN OF FRANKLIN - MANITOWOC COUNTY","200","200","150","15"
"2020 General Election","36012","TOWN OF GIBSON - MANITOWOC COUNTY","255","255","215","27"
"2020 General Election","36014","TOWN OF KOSSUTH - MANITOWOC COUNTY","481","481","397","69"
"2020 General Election","36016","TOWN OF LIBERTY - MANITOWOC COUNTY","236","236","174","24"
"2020 General Election","36018","TOWN OF MANITOWOC - MANITOWOC COUNTY","289","289","232","0"
"2020 General Election","36020","TOWN OF MANITOWOC RAPIDS - MANITOWOC COUNTY","843","843","719","127"
"2020 General Election","36022","TOWN OF MAPLE GROVE - MANITOWOC COUNTY","118","118","100","9"
"2020 General Election","36024","TOWN OF MEEME - MANITOWOC COUNTY","275","275","249","0"
"2020 General Election","36026","TOWN OF MISHICOT - MANITOWOC COUNTY","233","233","185","28"
"2020 General Election","36028","TOWN OF NEWTON - MANITOWOC COUNTY","540","539","395","0"
"2020 General Election","36030","TOWN OF ROCKLAND - MANITOWOC COUNTY","211","211","165","36"
"2020 General Election","36032","TOWN OF SCHLESWIG - MANITOWOC COUNTY","477","476","393","112"
"2020 General Election","36034","TOWN OF TWO CREEKS - MANITOWOC COUNTY","73","73","41","1"
"2020 General Election","36036","TOWN OF TWO RIVERS - MANITOWOC COUNTY","375","374","315","32"
"2020 General Election","36112","VILLAGE OF CLEVELAND - MANITOWOC COUNTY","324","324","270","95"
"2020 General Election","36126","VILLAGE OF FRANCIS CREEK - MANITOWOC COUNTY","147","147","127","54"
"2020 General Election","36132","VILLAGE OF KELLNERSVILLE - MANITOWOC COUNTY","50","50","46","3"
"2020 General Election","36147","VILLAGE OF MARIBEL - MANITOWOC COUNTY","31","27","0","0"
"2020 General Election","36151","VILLAGE OF MISHICOT - MANITOWOC COUNTY","375","375","307","76"
"2020 General Election","36176","VILLAGE OF REEDSVILLE - MANITOWOC COUNTY","187","187","165","22"
"2020 General Election","36181","VILLAGE OF ST. NAZIANZ - MANITOWOC COUNTY","89","88","59","0"
"2020 General Election","36186","VILLAGE OF VALDERS - MANITOWOC COUNTY","190","190","176","75"
"2020 General Election","36191","VILLAGE OF WHITELAW - MANITOWOC COUNTY","121","121","99","45"
"2020 General Election","36241","CITY OF KIEL - MULTIPLE COUNTIES","1042","1041","928","274"
"2020 General Election","36251","CITY OF MANITOWOC - MANITOWOC COUNTY","10034","10022","8992","3283"
"2020 General Election","36286","CITY OF TWO RIVERS - MANITOWOC COUNTY","3433","3432","3074","1201"
"2020 General Election","37002","TOWN OF BERGEN - MARATHON COUNTY","164","163","120","16"
"2020 General Election","37004","TOWN OF BERLIN - MARATHON COUNTY","211","211","133","0"
"2020 General Election","37006","TOWN OF BERN - MARATHON COUNTY","55","55","35","4"
"2020 General Election","37008","TOWN OF BEVENT - MARATHON COUNTY","203","201","155","7"
"2020 General Election","37010","TOWN OF BRIGHTON - MARATHON COUNTY","72","72","52","4"
"2020 General Election","37012","TOWN OF CASSEL - MARATHON COUNTY","160","160","123","12"
"2020 General Election","37014","TOWN OF CLEVELAND - MARATHON COUNTY","260","255","160","48"
"2020 General Election","37016","TOWN OF DAY - MARATHON COUNTY","209","200","161","73"
"2020 General Election","37018","TOWN OF EASTON - MARATHON COUNTY","201","201","124","9"
"2020 General Election","37020","TOWN OF EAU PLEINE - MARATHON COUNTY","115","114","74","4"
"2020 General Election","37022","TOWN OF ELDERON - MARATHON COUNTY","93","92","70","4"
"2020 General Election","37024","TOWN OF EMMET - MARATHON COUNTY","138","138","118","13"
